description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,4,1691636897,OV_FIETS,Yes
Brummen,bmn001,6,1691636897,OV_FIETS,Yes
Ermelo,eml001,0,1691636897,OV_FIETS,Unknown
Ravenstein,Rvs001,4,1691636897,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1691636897,OV_FIETS,Yes
Lochem,lc001,2,1691636897,OV_FIETS,Yes
Bergen op Zoom,bgn002,21,1691636897,OV_FIETS,No
Oldenzaal,odz001,3,1691636897,OV_FIETS,Yes
Cuijk,ck001,15,1691636897,OV_FIETS,Yes
Veenendaal-De klomp,klp001,26,1691636897,OV_FIETS,Yes
Vroomshoop,vhp001,3,1691636897,OV_FIETS,Yes
Best,bet001,22,1691636897,OV_FIETS,No
Winterswijk,ww001,3,1691636897,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,25,1691636897,OV_FIETS,No
Boxtel - Kluis,btl004,6,1691636897,OV_FIETS,Yes
Zuidhorn,Zh001,8,1691636897,OV_FIETS,Yes
Houten Castellum,htnc001,36,1691636897,OV_FIETS,No
Voorhout,vh001,3,1691636897,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1691636897,OV_FIETS,Yes
Harderwijk,hd001,44,1691636897,OV_FIETS,No
Utrecht P+R Westraven,ut007,13,1691636897,OV_FIETS,Yes
Den Haag HS,gv001,61,1691636897,OV_FIETS,Yes
Heerhugowaard,hwd003,30,1691636897,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,23,1691636897,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,20,1691636897,OV_FIETS,Yes
Uden,Ow002,7,1691636897,OV_FIETS,Yes
Deventer,dv001,141,1691636897,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,82,1691636897,OV_FIETS,No
Helmond Brandevoort,hmbv001,3,1691636897,OV_FIETS,Yes
Den Helder Zuid,hdrz001,8,1691636897,OV_FIETS,Yes
Castricum,cas002,30,1691636897,OV_FIETS,Yes
Sneek,sk001,0,1691636897,OV_FIETS,Yes
Geldrop,Gp001,6,1691636897,OV_FIETS,Yes
Oudenbosch,odb001,4,1691636897,OV_FIETS,Yes
Anna Paulowna,ana001,4,1691636897,OV_FIETS,Yes
Goes,gs003,26,1691636897,OV_FIETS,No
Amersfoort Schothorst,amfs001,30,1691636897,OV_FIETS,No
Roosendaal,rsd002,44,1691636897,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,23,1691636897,OV_FIETS,No
Gilze Rijen,gz001,8,1691636897,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,4,1691636897,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,8,1691636897,OV_FIETS,Yes
Hoorn,hn001,52,1691636897,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,21,1691636897,OV_FIETS,Yes
Boskoop,bsk001,4,1691636897,OV_FIETS,Yes
Rijssen,rsn001,3,1691636897,OV_FIETS,Yes
Venlo,vl001,56,1691636897,OV_FIETS,Yes
Ommen,omn001,1,1691636897,OV_FIETS,Yes
Culemborg,cl003,24,1691636897,OV_FIETS,No
Groningen Noord,Gnn001,2,1691636897,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,1,1691636897,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,2,1691636897,OV_FIETS,Yes
Voorburg,vb002,28,1691636897,OV_FIETS,Yes
Soest Zuid,stz001,5,1691636897,OV_FIETS,Yes
Haren,HRN002,2,1691636897,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,23,1691636897,OV_FIETS,Yes
Maarheeze,mz001,4,1691636897,OV_FIETS,Yes
Maastricht Randwyck,mtr001,8,1691636897,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,64,1691636897,OV_FIETS,No
Dieren,dr001,0,1691636897,OV_FIETS,Yes
Wolfheze,wf001,2,1691636897,OV_FIETS,Yes
Meerssen,mes001,4,1691636897,OV_FIETS,Yes
Dordrecht,ddr001,56,1691636897,OV_FIETS,Yes
Maassluis,mss001,10,1691636897,OV_FIETS,No
Weesp,wp001,41,1691636897,OV_FIETS,No
Vierlingsbeek,vlb001,5,1691636897,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,141,1691636897,OV_FIETS,Yes
Gorinchem,gr001,2,1691636897,OV_FIETS,Yes
Rotterdam Alexander,rta001,4,1691636897,OV_FIETS,Yes
Valkenburg,vk001,1,1691636897,OV_FIETS,Yes
Almelo,aml002,28,1691636897,OV_FIETS,Yes
Bloemendaal,bll001,1,1691636897,OV_FIETS,Yes
Etten-Leur,etn001,2,1691636897,OV_FIETS,Yes
Heiloo,hlo001,8,1691636897,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,416,1691636897,OV_FIETS,Yes
Purmerend Overwhere,pmo001,1,1691636897,OV_FIETS,Yes
Lelystad Centrum,lls003,16,1691636897,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,364,1691636897,OV_FIETS,Yes
Zwolle Hanzeland,zl003,35,1691636897,OV_FIETS,Yes
Holten,hon001,7,1691636897,OV_FIETS,Yes
Wijhe,wh001,3,1691636897,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,5,1691636897,OV_FIETS,Yes
Zwolle,zl004,337,1691636897,OV_FIETS,Yes
Nijmegen,nm001,304,1691636897,OV_FIETS,No
Bovenkarspel-Grootebroek,bkg001,1,1691636897,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,23,1691636897,OV_FIETS,No
Zeist,db002,22,1691636897,OV_FIETS,Yes
Driebergen-Zeist,db001,135,1691636897,OV_FIETS,No
Echt,ec001,5,1691636897,OV_FIETS,Yes
Raalte,rat001,6,1691636897,OV_FIETS,Yes
Dalfsen,dl001,3,1691636897,OV_FIETS,Yes
Rotterdam Slinge,rtd904,8,1691636897,OV_FIETS,Yes
Boxmeer,Bmr001,5,1691636897,OV_FIETS,Yes
Pijnacker,rtd906,4,1691636897,OV_FIETS,Yes
Nunspeet,Ns001,6,1691636897,OV_FIETS,Unknown
Maastricht Noord,mtn001,6,1691636897,OV_FIETS,Yes
Doetinchem de Huet,dtch001,5,1691636897,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,7,1691636897,OV_FIETS,Yes
Delden,ddn001,4,1691636897,OV_FIETS,Yes
Muiden P&R,wp901,7,1691636897,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,2,1691636897,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,5,1691636897,OV_FIETS,Yes
Bodegraven,bdg001,6,1691636897,OV_FIETS,Yes
Utrecht Overvecht,uto001,16,1691636897,OV_FIETS,Yes
Soestdijk,sd001,2,1691636897,OV_FIETS,Yes
Delft Zuid,dtz001,,1691636897,OV_FIETS,Yes
Vught,Vg001,1,1691636897,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,92,1691636897,OV_FIETS,No
Heemskerk,hk001,8,1691636897,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,71,1691636897,OV_FIETS,No
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1691636897,OV_FIETS,No
Utrecht Zuilen,utzl001,9,1691636897,OV_FIETS,Yes
Alphen aan den Rijn,apn001,48,1691636897,OV_FIETS,No
Rotterdam Blaak,rtb001,16,1691636897,OV_FIETS,No
Vriezenveen,vz001,4,1691636897,OV_FIETS,Yes
Zwijndrecht,zwd003,29,1691636897,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,86,1691636897,OV_FIETS,No
Eindhoven Zuidzijde (centrum),ehv002,176,1691636897,OV_FIETS,Yes
Winschoten,ws001,8,1691636897,OV_FIETS,Yes
Overveen,ovn001,0,1691636897,OV_FIETS,Yes
Veghel,Btl003,8,1691636897,OV_FIETS,Yes
Naarden-Bussum,ndb003,66,1691636897,OV_FIETS,Yes
Woerden,wd001,58,1691636897,OV_FIETS,No
s-Hertogenbosch,ht001,249,1691636897,OV_FIETS,No
Baarn,brn002,31,1691636897,OV_FIETS,Yes
Waalwijk,ht002,7,1691636897,OV_FIETS,Yes
Kerkrade Centrum,krd001,3,1691636897,OV_FIETS,Yes
Veenendaal West,vndw001,5,1691636897,OV_FIETS,Yes
Aalten,atn001,2,1691636897,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,228,1691636897,OV_FIETS,No
Bilthoven,bhv002,29,1691636897,OV_FIETS,No
Purmerend,pmr001,4,1691636897,OV_FIETS,Yes
Hardenberg,hdb001,4,1691636897,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,69,1691636897,OV_FIETS,No
Beverwijk,bv002,53,1691636897,OV_FIETS,No
Boxtel,btl001,20,1691636897,OV_FIETS,No
Hoogezand Sappemeer,Hgz001,3,1691636897,OV_FIETS,Yes
Santpoort Noord,sptn001,6,1691636897,OV_FIETS,Yes
Amersfoort Vathorst,avat001,1,1691636897,OV_FIETS,Yes
Roermond,rm001,42,1691636897,OV_FIETS,No
Krommenie-Assendelft,kma001,3,1691636897,OV_FIETS,Yes
Heerlen,hrl002,27,1691636897,OV_FIETS,Yes
Rosmalen,rs001,3,1691636897,OV_FIETS,Yes
Vianen OV-fiets Carrousel,ut905,22,1691636897,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,2,1691636897,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,8,1691636897,OV_FIETS,No
Arnhem Centrum,ah001,348,1691636897,OV_FIETS,No
Hoofddorp,hfd002,52,1691636897,OV_FIETS,No
Alkmaar,amr001,121,1691636897,OV_FIETS,Yes
Schagen,sgn001,16,1691636897,OV_FIETS,Yes
Rotterdam Centraal,rtd001,520,1691636897,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,14,1691636897,OV_FIETS,Yes
Gouda Goverwelle,gdg001,4,1691636897,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,1,1691636897,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,268,1691636897,OV_FIETS,Yes
Uitgeest,utg001,7,1691636897,OV_FIETS,Yes
Den Helder,hdr002,23,1691636897,OV_FIETS,Yes
Alkmaar Noord,amrn002,29,1691636897,OV_FIETS,No
Nootdorp,gvc901,3,1691636897,OV_FIETS,Yes
