description,locationCode,rentalBikes,fetchTime,open
Heiloo,hlo001,12,1688564026,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688564026,Yes
Doetinchem,dtc001,2,1688564026,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,5,1688564026,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,6,1688564026,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,1,1688564026,Yes
Zwolle,zl004,173,1688564026,Yes
Baarn,brn002,21,1688564026,Yes
Nijmegen,nm001,46,1688564026,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688564026,Yes
Dieren,dr001,1,1688564026,Yes
Zeist,db002,23,1688564026,Yes
Driebergen-Zeist,db001,112,1688564026,Yes
Echt,ec001,4,1688564026,Yes
Lelystad Centrum,lls003,5,1688564026,Yes
Middelburg,mdb002,20,1688564026,Yes
Raalte,rat001,1,1688564026,Yes
Dalfsen,dl001,0,1688564026,Yes
Rotterdam Slinge,rtd904,3,1688564026,Yes
Boxmeer,Bmr001,8,1688564026,Yes
Pijnacker,rtd906,4,1688564026,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,3,1688564026,Unknown
Voorhout,vh001,4,1688564026,Yes
Maastricht Noord,mtn001,8,1688564026,Yes
Doetinchem de Huet,dtch001,5,1688564026,Yes
Delden,ddn001,2,1688564026,Yes
Muiden P&R,wp901,5,1688564026,Yes
't Harde,Hde001,0,1688564026,Yes
Hengelo Gezondheidspark,hglg001,2,1688564026,Yes
Bodegraven,bdg001,0,1688564026,Yes
Utrecht Overvecht,uto001,12,1688564026,Yes
Hilversum Sportpark ,hvsp001,10,1688564026,Yes
Delft Zuid,dtz001,,1688564026,Yes
Vught,Vg001,6,1688564026,Yes
Amsterdam Zuid Zuidplein,asdz001,81,1688564026,Yes
Heemskerk,hk001,3,1688564026,Yes
Amsterdam Zuid Mahlerplein,asdz003,58,1688564026,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688564026,Yes
Utrecht Zuilen,utzl001,7,1688564026,Yes
Alphen aan den Rijn,apn001,16,1688564026,Yes
Rotterdam Blaak,rtb001,5,1688564026,Yes
Vriezenveen,vz001,3,1688564026,Yes
Zwijndrecht,zwd003,27,1688564026,Yes
OV-ebike Driebergen-Zeist,db003,19,1688564026,Yes
Eindhoven Noordzijde,ehv003,40,1688564026,Yes
Eindhoven Zuidzijde (centrum),ehv002,63,1688564026,Yes
Winschoten,ws001,4,1688564026,Yes
Veghel,Btl003,7,1688564026,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,38,1688564026,Yes
Woerden,wd001,29,1688564026,Yes
s-Hertogenbosch,ht001,131,1688564026,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,1,1688564026,Yes
Waalwijk,ht002,4,1688564026,Yes
Maarssen,mas003,23,1688564026,Yes
Kerkrade Centrum,krd001,4,1688564026,Yes
Venray,vry001,22,1688564026,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688564026,Yes
Aalten,atn001,5,1688564026,Yes
Haarlem Fiets Inn,hlm002,223,1688564026,Yes
Bilthoven,bhv002,21,1688564026,Yes
Purmerend,pmr001,3,1688564026,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,1,1688564026,Yes
Beverwijk,bv002,43,1688564026,Yes
Boxtel,btl001,14,1688564026,Yes
Hoogezand Sappemeer,Hgz001,1,1688564026,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,3,1688564026,Yes
Roermond,rm001,31,1688564026,Yes
Krommenie-Assendelft,kma001,2,1688564026,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688564026,Yes
Rosmalen,rs001,4,1688564026,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,21,1688564026,Yes
Utrecht P+R Papendorp,ut904,3,1688564026,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688564026,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,125,1688564026,Yes
Utrecht Rijnsweerd,ut903,9,1688564026,Yes
Alkmaar,amr001,87,1688564026,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,388,1688564026,Yes
Tilburg West Universiteit,tbu001,0,1688564026,Yes
Sittard,std002,25,1688564026,Yes
"Leiden Centraal, Centrumzijde",ledn002,29,1688564026,Yes
Gouda Goverwelle,gdg001,1,1688564026,Yes
Den Haag Laan van NOI,laa001,1,1688564026,Yes
Alkmaar Noord,amrn002,24,1688564026,Yes
Zandvoort,zvt001,13,1688564026,Yes
Uitgeest,utg001,0,1688564026,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,3,1688564026,Yes
Houten,htn001,51,1688564026,Yes
Steenwijk,swk002,3,1688564026,Yes
Lage Zwaluwe,Zlw001,4,1688564026,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,54,1688564026,Yes
Zwolle Hanzeland,zl003,19,1688564026,Yes
Breda Centrum,Bd003,108,1688564026,Yes
Den Haag Mariahoeve,gvm001,0,1688564026,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,2,1688564026,Yes
Almere Centrum Landdrostdreef,alm001,59,1688564026,Yes
Zaltbommel,zbm002,16,1688564026,Yes
Schiedam,sdm001,10,1688564026,Yes
Zoetermeer Centrum West,ztm002,16,1688564026,Yes
Borne,bn001,5,1688564026,Yes
Zevenbergen,Zvb001,3,1688564026,Yes
Driehuis,drh001,6,1688564026,Yes
Helmond Brouwhuis,hmbh001,0,1688564026,Yes
Amsterdam Centraal Stationsplein,asd010,266,1688564026,Yes
Nijmegen Heyendaal,nmh001,0,1688564026,Yes
Barendrecht,brd002,18,1688564026,Yes
Rheden,rh001,6,1688564026,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,10,1688564026,Yes
Breda Belcrum,bd002,78,1688564026,Yes
Amsterdam Centraal IJzijde,asd008,313,1688564026,Yes
Amsterdam Noord,asd009,12,1688564026,Yes
Obdam,obd001,4,1688564026,Yes
Tiel,tl003,18,1688564026,Yes
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,135,1688564026,Yes
Santpoort Noord,sptn001,7,1688564026,Yes
Oss West,ow001,7,1688564026,Yes
Tilburg Zuid,tb003,7,1688564026,Yes
Groningen,gn001,472,1688564026,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,0,1688564026,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,130,1688564026,Yes
OV-ebike Maastricht,mt003,,1688564026,Yes
Putten,pt001,0,1688564026,Yes
Houten Castellum,htnc001,31,1688564026,Yes
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,1,1688564026,Yes
Didam,did001,5,1688564026,Yes
Gouda,gd001,120,1688564026,Yes
Heemstede-Aerdenhout,had002,17,1688564026,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,7,1688564026,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,6,1688564026,Yes
Enkhuizen,ekz001,17,1688564026,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,17,1688564026,Yes
Goor,go001,3,1688564026,Yes
Sleeuwijk Tol West,GR002 ,3,1688564026,Yes
Barneveld Centrum,bnc001,4,1688564026,Yes
Hoofddorp,hfd002,41,1688564026,Yes
Zoetermeer Oost,ztmo001,2,1688564026,Yes
Hoogeveen,hgv003,18,1688564026,Yes
Oisterwijk,Ot001,3,1688564026,Yes
Duivendrecht,dvd001,0,1688564026,Yes
Helmond 't Hout,hmh001,3,1688564026,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,499,1688564026,Yes
Dronten,DRON001,4,1688564026,Yes
Heerenveen,hr002,15,1688564026,Yes
Utrecht Leidsche Rijn,utlr001,2,1688564026,Yes
Pijnacker Zuid,rtd907,1,1688564026,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,17,1688564026,Yes
Diemen,dmn001,3,1688564026,Yes
Boxtel - Kluis,btl004,2,1688564026,Yes
Voorburg,vb002,20,1688564026,Yes
Kampen,kpn003,22,1688564026,Yes
Meppel,mp002,19,1688564026,Yes
Hoogkarspel,hks001,4,1688564026,Yes
Westervoort,wtv001,1,1688564026,Yes
Bussum Zuid,bsmz001,0,1688564026,Yes
Amsterdam RAI,rai001,22,1688564026,Yes
Velp,vp001,1,1688564026,Yes
Leeuwarden,lw001,126,1688564026,Yes
Bunnik,bnk001,22,1688564026,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,13,1688564026,Yes
Amsterdam Amstel,asa001,105,1688564026,Yes
Geldermalsen,gdm001,3,1688564026,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,14,1688564026,Yes
Oss,o002,9,1688564026,Yes
Amsterdam Lelyplein,asdl001,1,1688564026,No
Otterlo,ed901,20,1688564026,Yes
Winsum,Wsm001,4,1688564026,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,30,1688564026,Yes
Ede-Wageningen Zuidzijde,ed001,117,1688564026,Yes
Tilburg Reeshof,tbr001,1,1688564026,Yes
OV-ebike Groningen,gn004,10,1688564026,Yes
Vleuten,vtn001,2,1688564026,Yes
Hilversum,hvs001,164,1688564026,Yes
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,12,1688564026,Yes
Terborg,tbg001,5,1688564026,Yes
Den Haag Centraal Stichthage,gvc001,125,1688564026,Yes
Varsseveld,vsv001,4,1688564026,Yes
Santpoort Zuid,sptz001,7,1688564026,Yes
Zevenaar,zv001,3,1688564026,Yes
Tilburg Noord,tb002,6,1688564026,Yes
Breukelen,bkl001,1,1688564026,Yes
Leiden de Vink,dvnk001,2,1688564026,Yes
Deurne,dn001,1,1688564026,Yes
Boskoop,bsk001,2,1688564026,Yes
Zoetermeer Driemanspolder,ztm003,20,1688564026,Yes
Landgraaf,lg001,4,1688564026,Yes
Heeze-Leende,hze001,8,1688564026,Yes
Olst,ost001,2,1688564026,Yes
Beesd,bsd001,4,1688564026,Yes
Amsterdam Centraal West,asd007,2,1675083239,Yes
Amersfoort Mondriaanplein,amf002,59,1688564026,Yes
Amersfoort Centraal,amf001,254,1688564026,Yes
Almere Centrum,alm003,24,1672730464,Yes
Utrecht Centraal Stationsplein,ut020,567,1688564026,Yes
Utrecht Centraal Knoop,ut021,36,1688564026,Yes
Zaandam,ZD003,41,1668506290,Yes
Diemen Zuid,dmnz001,1,1688564026,Yes
Beilen,bl001,19,1688564026,Yes
Den Dolder,dld001,0,1688564026,Yes
's-Hertogenbosch Oost,Hto001,6,1688564026,Yes
Assen,asn001,148,1688564026,Yes
Vlissingen,vs001,14,1688564026,Yes
Enschede,es003,64,1688564026,Yes
Helmond,hm001,9,1688564026,Yes
Delfzijl,Dz001,2,1688564026,Yes
Sliedrecht,sdt001,2,1688564026,Yes
Voorschoten,vst001,2,1688564026,Yes
Wijhe,wh001,0,1688564026,Yes
Maarssen,MAS001,,1666857726,Yes
Hillegom,hil001,2,1688564026,Yes
Castricum,cas002,43,1688564026,Yes
Hoofddorp,hfd001,39,1668505847,Yes
Rotterdam Lombardijen,rlb001,3,1688564026,Yes
Reuver,rv001,7,1688564026,Yes
Ede-Wageningen Zuidplein,ed002,16,1688564026,Yes
Wijchen,wc001,3,1688564026,Yes
Elst,est001,1,1688564026,Yes
Apeldoorn,apd001,274,1688564026,Yes
"Delft, Fietsenstalling",dt002,164,1688564026,Yes
Rijswijk,rsw002,27,1688564026,Yes
Appingedam,Apg001,4,1688564026,Yes
Middelburg,mdb001,21,1678295851,Yes
Rijswijk,rsw001,31,1675153509,Yes
